probability,odds,fair_odds,raw_ev,realistic_ev,uncertainty_adjusted_ev,scientific_status,target,odds_bucket
0.8636363636363636,1.1,1.1578947368421053,-0.049999999999999906,-0.049999999999999906,-0.049999999999999906,RESEARCH_ONLY_NON_PIT,home_win,<1.50
0.2631578947368421,3.6,3.8000000000000003,-0.052631578947368474,-0.052631578947368474,-0.052631578947368474,RESEARCH_ONLY_NON_PIT,home_win,3.00–4.00
0.631578947368421,1.5,1.5833333333333335,-0.052631578947368474,-0.052631578947368474,-0.052631578947368474,RESEARCH_ONLY_NON_PIT,home_win,1.50–1.65
0.33086670045615807,2.87,3.022365196078432,-0.0504125696908263,-0.0504125696908263,-0.0504125696908263,RESEARCH_ONLY_NON_PIT,home_win,2.50–2.99
0.24786635191574355,3.8,4.034432234432235,-0.05810786272017454,-0.05810786272017454,-0.05810786272017454,RESEARCH_ONLY_NON_PIT,home_win,3.00–4.00
0.4866595517609392,1.95,2.0548245614035086,-0.05101387406616853,-0.05101387406616853,-0.05101387406616853,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.6340391980175715,1.5,1.577189554094866,-0.048941202973642794,-0.048941202973642794,-0.048941202973642794,RESEARCH_ONLY_NON_PIT,home_win,1.50–1.65
0.3898003558015417,2.45,2.565415821501015,-0.0449891282862227,-0.0449891282862227,-0.0449891282862227,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.43963204292832503,2.15,2.274629468177855,-0.05479110770410123,-0.05479110770410123,-0.05479110770410123,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.4193548387096774,2.25,2.384615384615385,-0.05645161290322587,-0.05645161290322587,-0.05645161290322587,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.3872529245663574,2.45,2.582291666666667,-0.05123033481242434,-0.05123033481242434,-0.05123033481242434,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.21985781067393842,4.33,4.548394241417498,-0.04801567978184662,-0.04801567978184662,-0.04801567978184662,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.21843546363997918,4.33,4.578011204481793,-0.054174442438890136,-0.054174442438890136,-0.054174442438890136,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.5576208178438662,1.7,1.7933333333333332,-0.05204460966542751,-0.05204460966542751,-0.05204460966542751,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.20963810238139882,4.5,4.770125223613596,-0.05662853928370537,-0.05662853928370537,-0.05662853928370537,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.10460863204096563,9.0,9.559440559440558,-0.05852231163130939,-0.05852231163130939,-0.05852231163130939,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.4767025089605735,2.0,2.0977443609022557,-0.0465949820788531,-0.0465949820788531,-0.0465949820788531,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.621470932916652,1.53,1.609085714285714,-0.049149472637522396,-0.049149472637522396,-0.049149472637522396,RESEARCH_ONLY_NON_PIT,home_win,1.50–1.65
0.1803677122351528,5.25,5.544229549778061,-0.05306951076544775,-0.05306951076544775,-0.05306951076544775,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.868812998345118,1.09,1.150995670995671,-0.052993831803821265,-0.052993831803821265,-0.052993831803821265,RESEARCH_ONLY_NON_PIT,home_win,<1.50
0.42217898832684825,2.25,2.3686635944700463,-0.05009727626459137,-0.05009727626459137,-0.05009727626459137,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.5429892624813857,1.75,1.8416570438799076,-0.04976879065757506,-0.04976879065757506,-0.04976879065757506,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.4427206508371961,2.15,2.2587606837606837,-0.04815060070002841,-0.04815060070002841,-0.04815060070002841,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.540711462450593,1.75,1.8494152046783623,-0.05375494071146225,-0.05375494071146225,-0.05375494071146225,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.3313785347043702,2.87,3.0176969696969698,-0.048943605398457546,-0.048943605398457546,-0.048943605398457546,RESEARCH_ONLY_NON_PIT,home_win,2.50–2.99
0.4603234298608499,2.05,2.172385620915033,-0.056336968785257846,-0.056336968785257846,-0.056336968785257846,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.540711462450593,1.75,1.8494152046783623,-0.05375494071146225,-0.05375494071146225,-0.05375494071146225,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.1354490430230656,7.0,7.382850241545894,-0.05185669883854083,-0.05185669883854083,-0.05185669883854083,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.14631673800405498,6.5,6.834488067744418,-0.04894120297364257,-0.04894120297364257,-0.04894120297364257,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.1348314606741573,7.0,7.416666666666667,-0.0561797752808989,-0.0561797752808989,-0.0561797752808989,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.3883495145631068,2.45,2.575,-0.04854368932038822,-0.04854368932038822,-0.04854368932038822,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.3800403225806452,2.5,2.6312997347480103,-0.04989919354838701,-0.04989919354838701,-0.04989919354838701,RESEARCH_ONLY_NON_PIT,home_win,2.50–2.99
0.5747126436781609,1.65,1.7400000000000002,-0.051724137931034586,-0.051724137931034586,-0.051724137931034586,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.46400294605045106,2.05,2.1551587301587305,-0.04879396059657537,-0.04879396059657537,-0.04879396059657537,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.5706913317009736,1.66,1.7522607133692583,-0.052652389376383835,-0.052652389376383835,-0.052652389376383835,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.263607257203842,3.6,3.7935222672064786,-0.05101387406616886,-0.05101387406616886,-0.05101387406616886,RESEARCH_ONLY_NON_PIT,home_win,3.00–4.00
0.2726406101048618,3.5,3.6678321678321675,-0.04575786463298381,-0.04575786463298381,-0.04575786463298381,RESEARCH_ONLY_NON_PIT,home_win,3.00–4.00
0.6585879873551107,1.44,1.5183999999999997,-0.0516332982086406,-0.0516332982086406,-0.0516332982086406,RESEARCH_ONLY_NON_PIT,home_win,<1.50
0.32611264277274515,2.9,3.066425120772947,-0.05427333595903905,-0.05427333595903905,-0.05427333595903905,RESEARCH_ONLY_NON_PIT,home_win,2.50–2.99
0.29753038024304196,3.2,3.3610013175230566,-0.0479027832222656,-0.0479027832222656,-0.0479027832222656,RESEARCH_ONLY_NON_PIT,home_win,3.00–4.00
0.4983388704318937,1.9,2.006666666666667,-0.05315614617940212,-0.05315614617940212,-0.05315614617940212,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.23717059639389737,4.0,4.216374269005848,-0.05131761442441052,-0.05131761442441052,-0.05131761442441052,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.2253807106598985,4.2,4.436936936936936,-0.05340101522842622,-0.05340101522842622,-0.05340101522842622,RESEARCH_ONLY_NON_PIT,home_win,>4.00
0.8551239929789819,1.11,1.169421052631579,-0.05081236779333001,-0.05081236779333001,-0.05081236779333001,RESEARCH_ONLY_NON_PIT,home_win,<1.50
0.5472768867149485,1.72,1.8272286374133946,-0.058683754850288705,-0.058683754850288705,-0.058683754850288705,RESEARCH_ONLY_NON_PIT,home_win,1.66–1.99
0.41349548842683415,2.3,2.4184060721062615,-0.048960376618281565,-0.048960376618281565,-0.048960376618281565,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.8551239929789819,1.11,1.169421052631579,-0.05081236779333001,-0.05081236779333001,-0.05081236779333001,RESEARCH_ONLY_NON_PIT,home_win,<1.50
0.2644026109166588,3.6,3.7821109123434704,-0.0481506007000283,-0.0481506007000283,-0.0481506007000283,RESEARCH_ONLY_NON_PIT,home_win,3.00–4.00
0.25339366515837103,3.75,3.9464285714285716,-0.04977375565610864,-0.04977375565610864,-0.04977375565610864,RESEARCH_ONLY_NON_PIT,home_win,3.00–4.00
0.5863956215793589,1.61,1.7053333333333334,-0.05590304925723216,-0.05590304925723216,-0.05590304925723216,RESEARCH_ONLY_NON_PIT,home_win,1.50–1.65
0.2936129647283127,3.25,3.4058441558441555,-0.04575786463298359,-0.04575786463298359,-0.04575786463298359,RESEARCH_ONLY_NON_PIT,home_win,3.00–4.00
0.4010030050349261,2.37,2.4937468982630273,-0.04962287806722521,-0.04962287806722521,-0.04962287806722521,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
0.2631578947368421,3.6,3.8000000000000003,-0.052631578947368474,-0.052631578947368474,-0.052631578947368474,RESEARCH_ONLY_NON_PIT,home_win,3.00–4.00
0.45434298440979953,2.1,2.200980392156863,-0.045879732739420975,-0.045879732739420975,-0.045879732739420975,RESEARCH_ONLY_NON_PIT,home_win,2.00–2.49
