target,fold,model_probability,market_probability,divergence,abs_divergence,outcome,odds,market_bucket,scientific_status
home_win,0,0.42738103309474446,0.39768618944323936,0.0296948436515051,0.0296948436515051,0,2.38,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.4021325388486259,0.3772968558595345,0.02483568298909139,0.02483568298909139,1,2.5,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5049022228684354,0.47961981356242,0.02528240930601544,0.02528240930601544,0,1.95,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5353269281529642,0.5609973285841497,-0.025670400431185514,0.025670400431185514,1,1.7,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.7083041834339782,0.6221653026800774,0.08613888075390075,0.08613888075390075,1,1.5,1.50–1.65,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.43450315573448167,0.3883495145631068,0.04615364117137488,0.04615364117137488,0,2.45,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.6389333099330635,0.6676557863501484,-0.02872247641708492,0.02872247641708492,1,1.4,<1.50,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5874580909487046,0.4701492537313433,0.1173088372173613,0.1173088372173613,1,2.0,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.2863532254095296,0.2922077922077922,-0.005854566798262573,0.005854566798262573,1,3.2,3.00–4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.2790172142837757,0.3014616321559074,-0.022444417872131694,0.022444417872131694,1,3.1,3.00–4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.4168939000043778,0.4666666666666667,-0.04977276666228886,0.04977276666228886,0,2.0,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.4284091544479319,0.4473684210526316,-0.01895926660469971,0.01895926660469971,1,2.1,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.3585619907296392,0.36770360013981135,-0.009141609410172169,0.009141609410172169,0,2.55,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.26221462404346435,0.23221456729175108,0.030000056751713272,0.030000056751713272,0,4.0,>4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.43955641746425944,0.41746111389864526,0.022095303565614177,0.022095303565614177,0,2.25,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.35395026541058194,0.4471544715447154,-0.09320420613413344,0.09320420613413344,0,2.1,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.22552233023414395,0.2522099548839085,-0.02668762464976457,0.02668762464976457,0,3.7,3.00–4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.47378348720516694,0.517875474669351,-0.04409198746418408,0.04409198746418408,0,1.83,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5934301246755224,0.5539358600583091,0.03949426461721328,0.03949426461721328,0,1.7,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5245987399253456,0.5116751269035532,0.012923613021792346,0.012923613021792346,0,1.85,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.44215239062349804,0.41257367387033406,0.02957871675316398,0.02957871675316398,0,2.3,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.48018383629261774,0.44651162790697674,0.033672208385641,0.033672208385641,1,2.1,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.21493757776035408,0.1882404563405002,0.026697121419853864,0.026697121419853864,1,5.0,>4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.12671396784220174,0.11978384869408586,0.006930119148115879,0.006930119148115879,0,8.0,>4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.35969290237166934,0.32710280373831774,0.032590098633351605,0.032590098633351605,0,2.88,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5616233297552689,0.5816922989614663,-0.020068969206197496,0.020068969206197496,1,1.62,1.50–1.65,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.3439851928717255,0.41257367387033406,-0.06858848099860854,0.06858848099860854,1,2.3,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.42277399058881326,0.40590405904059046,0.016869931548222805,0.016869931548222805,0,2.3,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.28594600259618486,0.2717731541152642,0.014172848480920652,0.014172848480920652,0,3.5,3.00–4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.7297705201813106,0.7112375533428166,0.018532966838494036,0.018532966838494036,1,1.33,<1.50,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.23920509224314232,0.23858140784524448,0.000623684397897839,0.000623684397897839,0,3.9,3.00–4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.3884740176164691,0.3718712753277712,0.016602742288697903,0.016602742288697903,0,2.55,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.4614034398396189,0.41883568448241604,0.04256775535720286,0.04256775535720286,0,2.25,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5393232212663799,0.5059732958538299,0.03334992541255,0.03334992541255,0,1.85,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.6415750902357235,0.556783031374282,0.08479205886144148,0.08479205886144148,0,1.7,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5556791935355585,0.5221774193548387,0.03350177418071976,0.03350177418071976,1,1.8,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.41518279225445487,0.3971865949524204,0.017996197302034445,0.017996197302034445,1,2.35,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.49666884787925286,0.40202608383520116,0.0946427640440517,0.0946427640440517,1,2.35,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5156811639607324,0.511293669135136,0.004387494825596416,0.004387494825596416,0,1.85,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.6542580079501924,0.6304056523328054,0.023852355617386967,0.023852355617386967,0,1.48,<1.50,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.3009416531830277,0.3566302084386309,-0.055688555255603234,0.055688555255603234,1,2.63,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5222858470071058,0.4959022086400889,0.026383638367016904,0.026383638367016904,1,1.91,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.2950860004830297,0.37815975733063706,-0.08307375684760737,0.08307375684760737,0,2.5,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.38109473680906547,0.3532608695652174,0.027833867243848065,0.027833867243848065,0,2.7,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5246199724976478,0.5835764902042518,-0.05895651770660404,0.05895651770660404,0,1.62,1.50–1.65,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5641051114716626,0.562008242787561,0.002096868684101638,0.002096868684101638,0,1.67,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.24725393770277554,0.23401264933239635,0.01324128837037919,0.01324128837037919,0,4.0,>4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.43616055460074227,0.4473684210526316,-0.011207866451889315,0.011207866451889315,0,2.1,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5837677638838067,0.5967984457957977,-0.013030681911990971,0.013030681911990971,1,1.57,1.50–1.65,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.6611638438115877,0.5816922989614663,0.07947154485012131,0.07947154485012131,1,1.62,1.50–1.65,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.34667117096442585,0.36874677668901495,-0.02207560572458911,0.02207560572458911,0,2.55,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.4942467031695618,0.4471544715447154,0.04709223162484644,0.04709223162484644,1,2.1,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.3433068342935701,0.2785145888594165,0.06479224543415363,0.06479224543415363,1,3.4,3.00–4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.4049959792654003,0.43940125543215836,-0.034405276166758036,0.034405276166758036,0,2.15,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.6266137907011196,0.6543046357615894,-0.027690845060469815,0.027690845060469815,1,1.45,<1.50,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.6168413240210567,0.46883068978236814,0.1480106342386886,0.1480106342386886,0,2.0,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.41656655694049305,0.3967168262653899,0.01984973067510315,0.01984973067510315,0,2.38,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.3075394226760871,0.3255813953488372,-0.018041972672750095,0.018041972672750095,0,2.9,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.40478469327579086,0.35935014998087494,0.04543454329491592,0.04543454329491592,0,2.63,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.6539211981485132,0.5945393528428787,0.059381845305634506,0.059381845305634506,1,1.57,1.50–1.65,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.3520892507840338,0.34793286942284074,0.004156381361193062,0.004156381361193062,0,2.7,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.4417426996713309,0.37037037037037035,0.07137232930096055,0.07137232930096055,0,2.55,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5115128034931474,0.46646341463414637,0.04504938885900106,0.04504938885900106,1,2.0,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.3504304877869822,0.27631578947368424,0.07411469831329798,0.07411469831329798,0,3.4,3.00–4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.2608406634929557,0.31654676258992803,-0.05570609909697233,0.05570609909697233,0,3.0,3.00–4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.4685863697201994,0.4248366013071895,0.043749768413009926,0.043749768413009926,0,2.2,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.3205196493783697,0.227705567526239,0.09281408185213069,0.09281408185213069,0,4.1,>4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.28619485423972524,0.21398794500031756,0.07220690923940767,0.07220690923940767,0,4.33,>4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.34961376529591437,0.39016393442622954,-0.04055016913031517,0.04055016913031517,1,2.4,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.4612962372952424,0.42834645669291344,0.03294978060232895,0.03294978060232895,1,2.2,2.00–2.49,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5692805446961067,0.5391413189859399,0.030139225710166806,0.030139225710166806,1,1.73,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.27797391930190624,0.23496742497062909,0.04300649433127715,0.04300649433127715,0,3.9,3.00–4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.549921757583538,0.4760643330179755,0.07385742456556249,0.07385742456556249,0,1.95,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.29112552254043467,0.26415094339622636,0.02697457914420831,0.02697457914420831,0,3.5,3.00–4.00,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.5853767572934401,0.5704256252742431,0.014951132019196955,0.014951132019196955,0,1.65,1.66–1.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.35679136835128167,0.36864633493846977,-0.011854966587188098,0.011854966587188098,0,2.5,2.50–2.99,PREDICTIVE_DIVERGENCE_NON_PIT
home_win,0,0.6463270613349217,0.6434584204004554,0.00286864093446626,0.00286864093446626,1,1.44,<1.50,PREDICTIVE_DIVERGENCE_NON_PIT
