probability,odds,fair_odds,raw_ev,realistic_ev,uncertainty_adjusted_ev,scientific_status,target,odds_bucket
0.6299019607843138,1.51,1.5875486381322954,-0.048848039215686145,-0.048848039215686145,-0.048848039215686145,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.61,1.56,1.639344262295082,-0.0484,-0.0484,-0.0484,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.5826972010178116,1.64,1.7161572052401748,-0.044376590330788945,-0.044376590330788945,-0.044376590330788945,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.5692307692307692,1.68,1.7567567567567568,-0.04369230769230775,-0.04369230769230775,-0.04369230769230775,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.7408906882591094,1.28,1.3497267759562839,-0.05165991902833991,-0.05165991902833991,-0.05165991902833991,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.6449275362318841,1.47,1.5505617977528088,-0.051956521739130346,-0.051956521739130346,-0.051956521739130346,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
0.4921465968586388,1.94,2.031914893617021,-0.04523560209424071,-0.04523560209424071,-0.04523560209424071,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.518324607329843,1.84,1.929292929292929,-0.0462827225130889,-0.0462827225130889,-0.0462827225130889,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.5924050632911392,1.61,1.6880341880341883,-0.046227848101265845,-0.046227848101265845,-0.046227848101265845,RESEARCH_ONLY_NON_PIT,over_2_5,1.50–1.65
0.5404699738903395,1.76,1.8502415458937196,-0.04877284595300252,-0.04877284595300252,-0.04877284595300252,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.5442708333333333,1.75,1.8373205741626797,-0.047526041666666796,-0.047526041666666796,-0.047526041666666796,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.4947643979057591,1.93,2.0211640211640214,-0.04510471204188499,-0.04510471204188499,-0.04510471204188499,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.5404699738903395,1.76,1.8502415458937196,-0.04877284595300252,-0.04877284595300252,-0.04877284595300252,RESEARCH_ONLY_NON_PIT,over_2_5,1.66–1.99
0.667447306791569,1.42,1.4982456140350877,-0.05222482435597198,-0.05222482435597198,-0.05222482435597198,RESEARCH_ONLY_NON_PIT,over_2_5,<1.50
