target,fold,match_id,kickoff_timestamp,configuration,probability,market_probability,odds,outcome,pit_status,data_quality,uncertainty,decision_status,research_holdout_locked,fair_odds,edge,raw_ev,abs_divergence,divergence
home_win,0,df58317230b689854d9a,2024-12-21 15:00:00+00:00,MARKET_ONLY,0.3701111568546727,0.3701111568546727,2.55,1,NON_PIT,1.0,0.7402223137093454,COUNTERFACTUAL_NON_PIT,False,2.7018909899888763,-0.02204570589042537,-0.05621655002058468,0.0,0.0
home_win,0,e1437b8858b1f3ffa907,2024-12-21 15:00:00+00:00,MARKET_ONLY,0.4111855061047657,0.4111855061047657,2.3,0,NON_PIT,1.0,0.8223710122095313,COUNTERFACTUAL_NON_PIT,False,2.431992337164751,-0.023597102590886543,-0.05427333595903905,0.0,0.0
home_win,0,e90a3dbb5cfed95ea1bf,2024-12-21 15:00:00+00:00,MARKET_ONLY,0.4219886822958771,0.4219886822958771,2.2,1,NON_PIT,1.0,0.8439773645917542,COUNTERFACTUAL_NON_PIT,False,2.3697318007662838,-0.032556772249577426,-0.07162489894907031,0.0,0.0
home_win,0,f974d5599df93a3b56d4,2024-12-21 15:00:00+00:00,MARKET_ONLY,0.4436536180308422,0.4436536180308422,2.1,0,NON_PIT,1.0,0.8873072360616844,COUNTERFACTUAL_NON_PIT,False,2.254010695187166,-0.032536858159633975,-0.06832740213523136,0.0,0.0
home_win,0,ff35410a3ffd60d6f7c4,2024-12-21 15:00:00+00:00,MARKET_ONLY,0.15655853314527504,0.15655853314527504,6.0,0,NON_PIT,1.0,0.31311706629055003,COUNTERFACTUAL_NON_PIT,False,6.387387387387387,-0.010108133521391616,-0.060648801128349694,0.0,0.0
home_win,0,b397ce3078d80d777647,2024-12-21 17:30:00+00:00,MARKET_ONLY,0.15336592261028328,0.15336592261028328,6.25,0,NON_PIT,1.0,0.3067318452205665,COUNTERFACTUAL_NON_PIT,False,6.520353302611367,-0.006634077389716719,-0.041462983685729426,0.0,0.0
home_win,0,3caba1b9376c76ba923d,2024-12-22 14:00:00+00:00,MARKET_ONLY,0.5256916996047432,0.5256916996047432,1.8,0,NON_PIT,1.0,0.9486166007905137,COUNTERFACTUAL_NON_PIT,False,1.902255639097744,-0.029863855950812424,-0.05375494071146225,0.0,0.0
home_win,0,b3266b8da0b85fb9367a,2024-12-22 14:00:00+00:00,MARKET_ONLY,0.3711340206185567,0.3711340206185567,2.55,0,NON_PIT,1.0,0.7422680412371134,COUNTERFACTUAL_NON_PIT,False,2.694444444444444,-0.021022842126541375,-0.053608247422680444,0.0,0.0
home_win,0,c948fa136a4a5210a5e5,2024-12-22 14:00:00+00:00,MARKET_ONLY,0.6658656253129068,0.6658656253129068,1.42,0,NON_PIT,1.0,0.6682687493741863,COUNTERFACTUAL_NON_PIT,False,1.5018045112781955,-0.03835972679976929,-0.05447081205567239,0.0,0.0
home_win,0,e2e3ca334383701751d8,2024-12-22 14:00:00+00:00,MARKET_ONLY,0.18950534759358292,0.18950534759358292,5.0,0,NON_PIT,1.0,0.3790106951871659,COUNTERFACTUAL_NON_PIT,False,5.276895943562609,-0.010494652406417088,-0.052473262032085355,0.0,0.0
home_win,0,96b7fda81792657d9b2b,2024-12-22 15:00:00+00:00,MARKET_ONLY,0.4471544715447154,0.4471544715447154,2.1,1,NON_PIT,1.0,0.8943089430894308,COUNTERFACTUAL_NON_PIT,False,2.2363636363636368,-0.029036004645760782,-0.060975609756097615,0.0,0.0
home_win,0,4802d4c58253e396632b,2024-12-22 16:30:00+00:00,MARKET_ONLY,0.21158844213423023,0.21158844213423023,4.5,0,NON_PIT,1.0,0.42317688426846045,COUNTERFACTUAL_NON_PIT,False,4.726156069364162,-0.010633780087991984,-0.047852010395963984,0.0,0.0
home_win,0,1aa9e563e44954c32617,2024-12-23 20:00:00+00:00,MARKET_ONLY,0.12462908011869436,0.12462908011869436,7.5,0,NON_PIT,1.0,0.24925816023738867,COUNTERFACTUAL_NON_PIT,False,8.023809523809524,-0.008704253214638968,-0.06528189910979232,0.0,0.0
home_win,0,3bd76e3db01bf4dd4d62,2024-12-26 12:30:00+00:00,MARKET_ONLY,0.7046463956269218,0.7046463956269218,1.33,0,NON_PIT,1.0,0.5907072087461565,COUNTERFACTUAL_NON_PIT,False,1.419151515151515,-0.047233303621198486,-0.06282029381619403,0.0,0.0
home_win,0,22ce4512ae0f893d8036,2024-12-26 13:00:00+00:00,MARKET_ONLY,0.6188679245283019,0.6188679245283019,1.5,1,NON_PIT,1.0,0.7622641509433963,COUNTERFACTUAL_NON_PIT,False,1.6158536585365855,-0.04779874213836477,-0.07169811320754715,0.0,0.0
home_win,0,0abf43c678c6bb966c5f,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.5,0.5,1.9,0,NON_PIT,1.0,1.0,COUNTERFACTUAL_NON_PIT,False,2.0,-0.02631578947368418,-0.050000000000000044,0.0,0.0
home_win,0,0e1964de55499721c16c,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.5220012055455093,0.5220012055455093,1.8,1,NON_PIT,1.0,0.9559975889089813,COUNTERFACTUAL_NON_PIT,False,1.9157043879907623,-0.03355435001004625,-0.06039783001808319,0.0,0.0
home_win,0,18faf5854e69fcb07373,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.49702656040180676,0.49702656040180676,1.91,1,NON_PIT,1.0,0.9940531208036135,COUNTERFACTUAL_NON_PIT,False,2.0119649122807015,-0.026533649022277006,-0.050679269632549095,0.0,0.0
home_win,0,2ee5e564fcc8068970ab,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.44651162790697674,0.44651162790697674,2.1,1,NON_PIT,1.0,0.8930232558139535,COUNTERFACTUAL_NON_PIT,False,2.2395833333333335,-0.029678848283499426,-0.06232558139534883,0.0,0.0
home_win,0,31332262859bce8ad338,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.6417473541995046,0.6417473541995046,1.48,0,NON_PIT,1.0,0.7165052916009909,COUNTERFACTUAL_NON_PIT,False,1.5582456140350878,-0.033928321476171086,-0.05021391578473322,0.0,0.0
home_win,0,36f04d03b9eb3a941272,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.41929720071471116,0.41929720071471116,2.25,1,NON_PIT,1.0,0.8385944014294223,COUNTERFACTUAL_NON_PIT,False,2.3849431818181817,-0.02514724372973326,-0.05658129839189985,0.0,0.0
home_win,0,3934a1b2250b0a7dfd44,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.48744623754732935,0.48744623754732935,1.91,1,NON_PIT,1.0,0.9748924750946587,COUNTERFACTUAL_NON_PIT,False,2.0515082956259425,-0.036113971876754414,-0.06897768628460099,0.0,0.0
home_win,0,44e422d3ec241fff23f6,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.5327102803738317,0.5327102803738317,1.75,1,NON_PIT,1.0,0.9345794392523366,COUNTERFACTUAL_NON_PIT,False,1.8771929824561406,-0.03871829105473967,-0.06775700934579443,0.0,0.0
home_win,0,46b77b6bd90160a62b58,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.5072616073735894,0.5072616073735894,1.85,1,NON_PIT,1.0,0.9854767852528212,COUNTERFACTUAL_NON_PIT,False,1.9713693791604405,-0.033278933166951075,-0.06156602635885955,0.0,0.0
home_win,0,4b219552d54420a8dce3,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.2936129647283127,0.2936129647283127,3.25,0,NON_PIT,1.0,0.5872259294566254,COUNTERFACTUAL_NON_PIT,False,3.4058441558441555,-0.01407934296399499,-0.0457578646329837,0.0,0.0
home_win,0,5295734838a8e940e135,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.5583308845136645,0.5583308845136645,1.67,1,NON_PIT,1.0,0.883338230972671,COUNTERFACTUAL_NON_PIT,False,1.791052631578947,-0.04047151069591637,-0.06758742286218022,0.0,0.0
home_win,0,5e71638381af643a8a41,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.4247787610619469,0.4247787610619469,2.2,1,NON_PIT,1.0,0.8495575221238938,COUNTERFACTUAL_NON_PIT,False,2.3541666666666665,-0.029766693483507634,-0.06548672566371672,0.0,0.0
home_win,0,5f70ba1cf7c996d883e7,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.41883568448241604,0.41883568448241604,2.25,1,NON_PIT,1.0,0.8376713689648321,COUNTERFACTUAL_NON_PIT,False,2.3875711574952563,-0.025608759962028382,-0.05761970991456389,0.0,0.0
home_win,0,6265621764c5cdab9665,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.5704256252742431,0.5704256252742431,1.65,0,NON_PIT,1.0,0.8591487494515138,COUNTERFACTUAL_NON_PIT,False,1.753076923076923,-0.03563498078636296,-0.05879771829749891,0.0,0.0
home_win,0,6912849fe3755bcd1771,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.3450439146800502,0.3450439146800502,2.7,1,NON_PIT,1.0,0.6900878293601004,COUNTERFACTUAL_NON_PIT,False,2.898181818181818,-0.02532645569032016,-0.06838143036386446,0.0,0.0
home_win,0,6a27f35c00d5eed2ee05,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.5051038366772262,0.5051038366772262,1.85,0,NON_PIT,1.0,0.9897923266455475,COUNTERFACTUAL_NON_PIT,False,1.9797909407665508,-0.03543670386331421,-0.06555790214713142,0.0,0.0
home_win,0,6cfd53ff18a079207cb1,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.39215686274509803,0.39215686274509803,2.4,0,NON_PIT,1.0,0.7843137254901961,COUNTERFACTUAL_NON_PIT,False,2.55,-0.02450980392156865,-0.05882352941176472,0.0,0.0
home_win,0,6e39a525136f1a0b1cb0,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.4146032477254405,0.4146032477254405,2.3,1,NON_PIT,1.0,0.829206495450881,COUNTERFACTUAL_NON_PIT,False,2.4119444444444444,-0.020179360970211724,-0.04641253023148695,0.0,0.0
home_win,0,8233b804a0ba4f642b25,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.2222222222222222,0.2222222222222222,4.2,1,NON_PIT,1.0,0.4444444444444444,COUNTERFACTUAL_NON_PIT,False,4.5,-0.015873015873015872,-0.06666666666666665,0.0,0.0
home_win,0,830091a1468f540a850b,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.4359404280501035,0.4359404280501035,2.15,1,NON_PIT,1.0,0.871880856100207,COUNTERFACTUAL_NON_PIT,False,2.2938914027149324,-0.029175851019663912,-0.06272807969227745,0.0,0.0
home_win,0,89246ca21a8f93f4dc07,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.44321329639889195,0.44321329639889195,2.1,0,NON_PIT,1.0,0.8864265927977839,COUNTERFACTUAL_NON_PIT,False,2.25625,-0.03297717979158421,-0.06925207756232687,0.0,0.0
home_win,0,98395fbf89c18517dedd,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.43421052631578944,0.43421052631578944,2.15,1,NON_PIT,1.0,0.8684210526315789,COUNTERFACTUAL_NON_PIT,False,2.303030303030303,-0.030905752753978,-0.0664473684210527,0.0,0.0
home_win,0,9c6a73c4497c665a930b,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.4776622646810902,0.4776622646810902,1.95,0,NON_PIT,1.0,0.9553245293621804,COUNTERFACTUAL_NON_PIT,False,2.093529411764706,-0.0351582481394227,-0.06855858387187419,0.0,0.0
home_win,0,9ded14064b7fd29d6cce,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.4034582132564842,0.4034582132564842,2.3,0,NON_PIT,1.0,0.8069164265129684,COUNTERFACTUAL_NON_PIT,False,2.478571428571428,-0.03132439543916804,-0.0720461095100865,0.0,0.0
home_win,0,a0aa4415cfdfdbb2cae8,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.5959637003927942,0.5959637003927942,1.57,1,NON_PIT,1.0,0.8080725992144115,COUNTERFACTUAL_NON_PIT,False,1.6779545454545455,-0.04097897476644141,-0.06433699038331298,0.0,0.0
home_win,0,ab7b8efaa7227aed8a00,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.578368999421631,0.578368999421631,1.62,0,NON_PIT,1.0,0.843262001156738,COUNTERFACTUAL_NON_PIT,False,1.729,-0.038914951195652914,-0.06304222093695766,0.0,0.0
home_win,0,c07f342f63e84989808e,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.33539731682146534,0.33539731682146534,2.8,0,NON_PIT,1.0,0.6707946336429307,COUNTERFACTUAL_NON_PIT,False,2.981538461538462,-0.02174554032139181,-0.060887512899897134,0.0,0.0
home_win,0,c0a88b5ad6fcb105aa00,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.5220012055455093,0.5220012055455093,1.8,1,NON_PIT,1.0,0.9559975889089813,COUNTERFACTUAL_NON_PIT,False,1.9157043879907623,-0.03355435001004625,-0.06039783001808319,0.0,0.0
home_win,0,c30bd39d13ef65b10e16,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.44365361803084225,0.44365361803084225,2.1,1,NON_PIT,1.0,0.8873072360616845,COUNTERFACTUAL_NON_PIT,False,2.2540106951871657,-0.03253685815963392,-0.06832740213523125,0.0,0.0
home_win,0,c85bc42fb1027ff2d168,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.308466051969824,0.308466051969824,3.0,0,NON_PIT,1.0,0.616932103939648,COUNTERFACTUAL_NON_PIT,False,3.241847826086956,-0.024867281363509297,-0.07460184409052795,0.0,0.0
home_win,0,cf14d16f796330f1d5fd,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.7729729729729731,0.7729729729729731,1.2,1,NON_PIT,1.0,0.45405405405405386,COUNTERFACTUAL_NON_PIT,False,1.2937062937062935,-0.0603603603603603,-0.07243243243243236,0.0,0.0
home_win,0,d272ad2f567169850277,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.37231960694508065,0.37231960694508065,2.5,1,NON_PIT,1.0,0.7446392138901613,COUNTERFACTUAL_NON_PIT,False,2.6858644598523815,-0.027680393054919372,-0.06920098263729835,0.0,0.0
home_win,0,dad313a8f57c50ce9d21,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.4374145674672916,0.4374145674672916,2.15,1,NON_PIT,1.0,0.8748291349345833,COUNTERFACTUAL_NON_PIT,False,2.286160714285714,-0.02770171160247581,-0.059558679945323045,0.0,0.0
home_win,0,dad55e83b5eafa0fa678,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.7099057574385776,0.7099057574385776,1.33,1,NON_PIT,1.0,0.5801884851228447,COUNTERFACTUAL_NON_PIT,False,1.4086376811594203,-0.041973941809542614,-0.0558253426066917,0.0,0.0
home_win,0,e7b80246145f44442b61,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.6100322159112963,0.6100322159112963,1.53,1,NON_PIT,1.0,0.7799355681774074,COUNTERFACTUAL_NON_PIT,False,1.6392576882290562,-0.04356255533053377,-0.06665070965571662,0.0,0.0
home_win,0,f16ecb7127d52456df4b,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.4254313401087213,0.4254313401087213,2.2,0,NON_PIT,1.0,0.8508626802174426,COUNTERFACTUAL_NON_PIT,False,2.3505555555555557,-0.02911411443673323,-0.06405105176081305,0.0,0.0
home_win,0,fcdfa192572b517593f1,2024-12-26 15:00:00+00:00,MARKET_ONLY,0.327653997378768,0.327653997378768,2.88,1,NON_PIT,1.0,0.655307994757536,COUNTERFACTUAL_NON_PIT,False,3.0520000000000005,-0.01956822484345422,-0.05635648754914824,0.0,0.0
home_win,0,03cbd55057ee10bc3bb4,2024-12-26 17:30:00+00:00,MARKET_ONLY,0.3516483516483516,0.3516483516483516,2.7,1,NON_PIT,1.0,0.7032967032967032,COUNTERFACTUAL_NON_PIT,False,2.8437500000000004,-0.01872201872201873,-0.05054945054945059,0.0,0.0
home_win,0,4c87b79a1bbd3cb7a0d3,2024-12-26 17:30:00+00:00,MARKET_ONLY,0.24414426863815383,0.24414426863815383,3.9,1,NON_PIT,1.0,0.4882885372763077,COUNTERFACTUAL_NON_PIT,False,4.095938870807981,-0.01226598777210261,-0.04783735231120012,0.0,0.0
home_win,0,2613da9d862b9dbf0bad,2024-12-26 20:00:00+00:00,MARKET_ONLY,0.8795411089866157,0.8795411089866157,1.08,1,NON_PIT,1.0,0.2409177820267685,COUNTERFACTUAL_NON_PIT,False,1.1369565217391304,-0.04638481693931007,-0.05009560229445498,0.0,0.0
home_win,0,f2d7a8a64c539fd58467,2024-12-26 20:00:00+00:00,MARKET_ONLY,0.15026833631484793,0.15026833631484793,6.25,0,NON_PIT,1.0,0.30053667262969586,COUNTERFACTUAL_NON_PIT,False,6.654761904761905,-0.009731663685152075,-0.06082289803220042,0.0,0.0
home_win,0,b3b761d9c751fb93bca0,2024-12-27 19:30:00+00:00,MARKET_ONLY,0.5830269494941478,0.5830269494941478,1.62,0,NON_PIT,1.0,0.8339461010117044,COUNTERFACTUAL_NON_PIT,False,1.7151865807706332,-0.03425700112313612,-0.05549634181948049,0.0,0.0
home_win,0,2d9ca4759d5a3439da3d,2024-12-27 20:15:00+00:00,MARKET_ONLY,0.8314855875831485,0.8314855875831485,1.14,1,NON_PIT,1.0,0.337028824833703,COUNTERFACTUAL_NON_PIT,False,1.2026666666666668,-0.04570739487299191,-0.05210643015521077,0.0,0.0
home_win,0,15578ea0ef051c7ee445,2024-12-29 12:30:00+00:00,MARKET_ONLY,0.3794850147741663,0.3794850147741663,2.45,1,NON_PIT,1.0,0.7589700295483326,COUNTERFACTUAL_NON_PIT,False,2.635150166852058,-0.028678250531956107,-0.07026171380329249,0.0,0.0
home_win,0,27a4d53d708aaa21513a,2024-12-29 12:30:00+00:00,MARKET_ONLY,0.4290091930541369,0.4290091930541369,2.15,1,NON_PIT,1.0,0.8580183861082737,COUNTERFACTUAL_NON_PIT,False,2.330952380952381,-0.03610708601563056,-0.07763023493360577,0.0,0.0
home_win,0,2b3bc44e364d8671002a,2024-12-29 12:30:00+00:00,MARKET_ONLY,0.4896055954925198,0.4896055954925198,1.85,0,NON_PIT,1.0,0.9792111909850396,COUNTERFACTUAL_NON_PIT,False,2.0424603174603178,-0.05093494504802065,-0.09422964833883829,0.0,0.0
home_win,0,323cf8fa2eb8e0493eed,2024-12-29 12:30:00+00:00,MARKET_ONLY,0.5327281493673832,0.5327281493673832,1.75,0,NON_PIT,1.0,0.9345437012652336,COUNTERFACTUAL_NON_PIT,False,1.8771300168528806,-0.03870042206118818,-0.06772573860707931,0.0,0.0
home_win,0,380e84b44eef374bf2c2,2024-12-29 12:30:00+00:00,MARKET_ONLY,0.3371104815864023,0.3371104815864023,2.8,1,NON_PIT,1.0,0.6742209631728046,COUNTERFACTUAL_NON_PIT,False,2.966386554621849,-0.020032375556454873,-0.05609065155807369,0.0,0.0
home_win,0,524c2476bb0784ca469c,2024-12-29 12:30:00+00:00,MARKET_ONLY,0.48223896663078586,0.48223896663078586,1.95,0,NON_PIT,1.0,0.9644779332615717,COUNTERFACTUAL_NON_PIT,False,2.073660714285714,-0.030581546189727027,-0.05963401506996757,0.0,0.0
home_win,0,b263fe49817601d4821d,2024-12-29 12:30:00+00:00,MARKET_ONLY,0.3359683794466403,0.3359683794466403,2.8,0,NON_PIT,1.0,0.6719367588932806,COUNTERFACTUAL_NON_PIT,False,2.976470588235294,-0.02117447769621683,-0.059288537549407216,0.0,0.0
home_win,0,42f5461c66056eae7b04,2024-12-29 14:30:00+00:00,MARKET_ONLY,0.12693025623621246,0.12693025623621246,7.5,0,NON_PIT,1.0,0.2538605124724249,COUNTERFACTUAL_NON_PIT,False,7.878342245989304,-0.006403077097120874,-0.04802307822840657,0.0,0.0
home_win,0,01665baaa875a24c3ec3,2024-12-29 15:00:00+00:00,MARKET_ONLY,0.5565101929235337,0.5565101929235337,1.67,1,NON_PIT,1.0,0.8869796141529327,COUNTERFACTUAL_NON_PIT,False,1.7969122807017541,-0.04229220228604724,-0.0706279778176988,0.0,0.0
home_win,0,0777e9d9c7b8c737873b,2024-12-29 15:00:00+00:00,MARKET_ONLY,0.375767498976668,0.375767498976668,2.5,1,NON_PIT,1.0,0.751534997953336,COUNTERFACTUAL_NON_PIT,False,2.661220043572985,-0.02423250102333202,-0.06058125255833002,0.0,0.0
home_win,0,09cf18a01f16b10c6387,2024-12-29 15:00:00+00:00,MARKET_ONLY,0.31279620853080564,0.31279620853080564,3.0,1,NON_PIT,1.0,0.6255924170616113,COUNTERFACTUAL_NON_PIT,False,3.1969696969696972,-0.020537124802527673,-0.06161137440758302,0.0,0.0
home_win,0,1302df00c7515f530067,2024-12-29 15:00:00+00:00,MARKET_ONLY,0.6585824796153043,0.6585824796153043,1.42,0,NON_PIT,1.0,0.6828350407693915,COUNTERFACTUAL_NON_PIT,False,1.5184126984126982,-0.04564287249737187,-0.06481287894626797,0.0,0.0
home_win,0,2910afefc8700dfaff7f,2024-12-29 15:00:00+00:00,MARKET_ONLY,0.5879059350503919,0.5879059350503919,1.6,0,NON_PIT,1.0,0.8241881298992162,COUNTERFACTUAL_NON_PIT,False,1.700952380952381,-0.037094064949608097,-0.05935050391937291,0.0,0.0
home_win,0,2a8e71ed17864785cecc,2024-12-29 15:00:00+00:00,MARKET_ONLY,0.6117647058823529,0.6117647058823529,1.5,0,NON_PIT,1.0,0.7764705882352942,COUNTERFACTUAL_NON_PIT,False,1.6346153846153848,-0.05490196078431375,-0.08235294117647074,0.0,0.0
home_win,0,3658ce6285308438a3f5,2024-12-29 15:00:00+00:00,MARKET_ONLY,0.41568296795952775,0.41568296795952775,2.2,1,NON_PIT,1.0,0.8313659359190555,COUNTERFACTUAL_NON_PIT,False,2.4056795131845847,-0.03886248658592678,-0.08549747048903888,0.0,0.0
home_win,0,3f6780ae0f02ac4be853,2024-12-29 15:00:00+00:00,MARKET_ONLY,0.5185185185185186,0.5185185185185186,1.8,1,NON_PIT,1.0,0.9629629629629628,COUNTERFACTUAL_NON_PIT,False,1.9285714285714282,-0.03703703703703698,-0.06666666666666654,0.0,0.0
home_win,0,52569e1786b4f9bc6755,2024-12-29 15:00:00+00:00,MARKET_ONLY,0.4473684210526316,0.4473684210526316,2.1,1,NON_PIT,1.0,0.8947368421052632,COUNTERFACTUAL_NON_PIT,False,2.235294117647059,-0.028822055137844582,-0.06052631578947365,0.0,0.0
home_win,0,5b466ce002e1940d76bd,2024-12-29 15:00:00+00:00,MARKET_ONLY,0.7238095238095239,0.7238095238095239,1.25,1,NON_PIT,1.0,0.5523809523809522,COUNTERFACTUAL_NON_PIT,False,1.3815789473684208,-0.07619047619047614,-0.09523809523809512,0.0,0.0
home_win,0,5d6079ac7db416ebd0a9,2024-12-29 15:00:00+00:00,MARKET_ONLY,0.4592445328031809,0.4592445328031809,2.0,0,NON_PIT,1.0,0.9184890656063618,COUNTERFACTUAL_NON_PIT,False,2.1774891774891776,-0.040755467196819106,-0.08151093439363821,0.0,0.0
home_win,0,62acec9081bd573baeb8,2024-12-29 15:00:00+00:00,MARKET_ONLY,0.5257095980311731,0.5257095980311731,1.8,0,NON_PIT,1.0,0.9485808039376538,COUNTERFACTUAL_NON_PIT,False,1.9021908744772484,-0.02984595752438246,-0.05372272354388841,0.0,0.0
home_win,0,62bedc8ce22a67957dfd,2024-12-29 15:00:00+00:00,MARKET_ONLY,0.5078597339782346,0.5078597339782346,1.85,1,NON_PIT,1.0,0.9842805320435308,COUNTERFACTUAL_NON_PIT,False,1.969047619047619,-0.032680806562305875,-0.060459492140266025,0.0,0.0
