match_id,country,competition,division,season,round,kickoff_timestamp,home_team,away_team,home_goals,away_goals,referee,home_cards,away_cards,total_cards,home_corners,away_corners,total_corners,home_xg,away_xg,odds_1,odds_x,odds_2,over_2_5,under_2_5,btts_yes,btts_no,asian_handicap,bookmaker,odds_timestamp,feature_timestamp,decision_timestamp,source,source_url,provenance_file,pit_status,data_type,gender,canonical_match_id,home_form3,home_form5,home_form10,home_rest_days,away_form3,away_form5,away_form10,away_rest_days,rest_advantage,h2h_n3,h2h_home_win_rate3,h2h_draw_rate3,h2h_goals3,h2h_btts3,h2h_n5,h2h_home_win_rate5,h2h_draw_rate5,h2h_goals5,h2h_btts5,h2h_n10,h2h_home_win_rate10,h2h_draw_rate10,h2h_goals10,h2h_btts10,importance_state,importance_score,importance_evidence,motivation_state,must_win,already_qualified,already_eliminated,home_win,total_goals,btts,derby_status,rivalry_status,travel_status,player_data_status,injury_data_status,lineup_status,live_status,market_pit_status
8ce7d3ca50ec85cdcf9b,England,League One,3,2024-25,,2024-10-19 15:00:00,Cambridge,Wigan,2.0,0.0,R Ricardo,5.0,2.0,7.0,0.0,4.0,4.0,,,3.2,3.2,2.25,2.15,1.67,,,0.25,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,data/raw/football_data_e2_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,8ce7d3ca50ec85cdcf9b,0.0,0.0,0.1111111111111111,14.0,1.6666666666666667,1.4,1.3,14.0,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,2.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
9984a78948cdc571085a,England,League One,3,2024-25,,2024-10-19 15:00:00,Northampton,Leyton Orient,1.0,0.0,O Mackey,3.0,3.0,6.0,0.0,4.0,4.0,,,3.1,3.3,2.25,2.1,1.7,,,0.25,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,data/raw/football_data_e2_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,9984a78948cdc571085a,0.0,0.6,0.8888888888888888,14.0,0.3333333333333333,1.0,0.8,14.0,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,1.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
a13319eee6f9fd372392,England,League One,3,2024-25,,2024-10-19 15:00:00,Blackpool,Barnsley,1.0,2.0,P Howard,2.0,1.0,3.0,4.0,6.0,10.0,,,2.0,3.5,3.5,1.7,2.1,,,-0.5,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,data/raw/football_data_e2_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,a13319eee6f9fd372392,1.3333333333333333,2.0,1.5,14.0,0.6666666666666666,1.0,1.5,14.104166666666666,-0.10416666666666607,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,3.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
a4cf7f080f6df5519208,England,Championship,2,2024-25,,2024-10-19 15:00:00,Blackburn,Swansea,1.0,0.0,D Webb,1.0,2.0,3.0,3.0,8.0,11.0,,,2.1,3.4,3.4,1.93,1.93,,,-0.25,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,data/raw/football_data_e1_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,a4cf7f080f6df5519208,1.0,1.4,1.6666666666666667,14.0,0.6666666666666666,1.6,1.3333333333333333,14.0,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,1.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
b3c9a0b51b2fbb2b55b5,England,Championship,2,2024-25,,2024-10-19 15:00:00,Stoke,Norwich,1.0,1.0,A Backhouse,0.0,1.0,1.0,8.0,7.0,15.0,,,2.55,3.4,2.63,1.8,2.0,,,0.0,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,data/raw/football_data_e1_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,b3c9a0b51b2fbb2b55b5,1.3333333333333333,0.8,1.1111111111111112,14.0,2.3333333333333335,2.0,1.6666666666666667,14.104166666666666,-0.10416666666666607,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,2.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
b923723113d7ad3c7adf,England,League One,3,2024-25,,2024-10-19 15:00:00,Lincoln,Birmingham,1.0,3.0,S Mather,0.0,3.0,3.0,8.0,5.0,13.0,,,4.0,3.3,1.91,2.05,1.75,,,0.5,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,data/raw/football_data_e2_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,b923723113d7ad3c7adf,2.3333333333333335,1.8,2.0,14.0,2.0,2.4,2.4444444444444446,14.0,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,4.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
bfeb6cd23b1c1b103627,England,League Two,4,2024-25,,2024-10-19 15:00:00,Crewe,Salford,1.0,1.0,S Gill,0.0,3.0,3.0,8.0,4.0,12.0,,,2.25,3.2,3.25,2.1,1.7,,,-0.25,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E3.csv,data/raw/football_data_e3_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,bfeb6cd23b1c1b103627,1.3333333333333333,2.0,1.7,7.0,1.0,0.8,1.2,7.0,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,2.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
c557c534de76b48d89a9,England,League Two,4,2024-25,,2024-10-19 15:00:00,Bromley,Tranmere,1.0,2.0,S Tallis,1.0,5.0,6.0,9.0,6.0,15.0,,,2.1,3.3,3.5,2.05,1.75,,,-0.25,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E3.csv,data/raw/football_data_e3_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,c557c534de76b48d89a9,1.0,0.6,1.0,14.104166666666666,0.6666666666666666,0.6,1.1,7.0,7.104166666666666,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,3.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
cdb608f72275c69de4e5,England,League Two,4,2024-25,,2024-10-19 15:00:00,Morecambe,Milton Keynes Dons,1.0,3.0,W Finnie,0.0,3.0,3.0,9.0,4.0,13.0,,,3.7,3.6,1.91,1.75,2.05,,,0.5,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E3.csv,data/raw/football_data_e3_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,cdb608f72275c69de4e5,1.3333333333333333,1.2,0.7,7.0,1.3333333333333333,1.2,1.2,7.0,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,4.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
d5f1f3a357d391243bb3,England,League Two,4,2024-25,,2024-10-19 15:00:00,Colchester,Cheltenham,1.0,2.0,B Speedie,1.0,1.0,2.0,5.0,3.0,8.0,,,1.83,3.6,4.33,2.0,1.85,,,-0.5,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E3.csv,data/raw/football_data_e3_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,d5f1f3a357d391243bb3,0.6666666666666666,1.2,1.1,14.0,1.0,0.8,0.7,7.0,7.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,3.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
db26eb732eb7ab10dd7a,England,Championship,2,2024-25,,2024-10-19 15:00:00,Middlesbrough,Bristol City,0.0,2.0,S Allison,5.0,3.0,8.0,7.0,0.0,7.0,,,1.7,3.8,4.75,1.8,2.0,,,-0.75,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,data/raw/football_data_e1_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,db26eb732eb7ab10dd7a,2.0,1.4,1.5555555555555556,14.0,1.0,1.2,1.2222222222222223,13.0,1.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,2.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
e49bc5b98cd6f3c7b4f1,England,Championship,2,2024-25,,2024-10-19 15:00:00,QPR,Portsmouth,1.0,2.0,J Linington,1.0,3.0,4.0,3.0,5.0,8.0,,,1.85,3.6,4.2,1.9,1.95,,,-0.5,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,data/raw/football_data_e1_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,e49bc5b98cd6f3c7b4f1,0.0,0.4,0.7777777777777778,14.0,0.6666666666666666,0.4,0.5555555555555556,14.104166666666666,-0.10416666666666607,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,3.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
f92e30c265672ea93ddc,England,Premier League,1,2024-25,,2024-10-19 15:00:00,Southampton,Leicester,2.0,3.0,A Taylor,5.0,3.0,8.0,10.0,6.0,16.0,,,2.3,3.5,3.0,1.73,2.1,,,-0.25,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E0.csv,data/raw/football_data_e0_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,f92e30c265672ea93ddc,0.3333333333333333,0.2,0.14285714285714285,14.0,1.3333333333333333,1.0,0.8571428571428571,14.0,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,5.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
fb8d8123ff067d9ca0d2,England,League Two,4,2024-25,,2024-10-19 15:00:00,Bradford,Gillingham,2.0,1.0,R Joyce,5.0,4.0,9.0,8.0,4.0,12.0,,,2.1,3.2,3.6,2.08,1.73,,,-0.25,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E3.csv,data/raw/football_data_e3_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,fb8d8123ff067d9ca0d2,2.3333333333333335,1.6,1.5,7.0,0.0,1.2,1.6,7.0,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,3.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
9a83abfbd3c2b7c74151,England,Premier League,1,2024-25,,2024-10-19 17:30:00,Bournemouth,Arsenal,2.0,0.0,R Jones,1.0,1.0,2.0,7.0,4.0,11.0,,,5.0,3.9,1.65,1.73,2.1,,,0.75,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E0.csv,data/raw/football_data_e0_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,9a83abfbd3c2b7c74151,1.0,1.2,0.9,14.104166666666666,2.3333333333333335,2.2,2.4,14.104166666666666,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,2.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
66fccdfc2a003623729d,England,Premier League,1,2024-25,,2024-10-20 14:00:00,Wolves,Man City,1.0,2.0,C Kavanagh,4.0,1.0,5.0,1.0,18.0,19.0,,,8.0,6.0,1.33,1.44,2.75,,,1.5,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E0.csv,data/raw/football_data_e0_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,66fccdfc2a003623729d,0.0,0.2,0.4,14.958333333333334,1.6666666666666667,2.2,2.6,14.958333333333334,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,3.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
15d3dcbc2fc940acbdcc,England,Championship,2,2024-25,,2024-10-20 15:00:00,Hull,Sunderland,0.0,1.0,R Madley,1.0,1.0,2.0,4.0,4.0,8.0,,,2.88,3.4,2.38,1.73,2.1,,,0.25,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,data/raw/football_data_e1_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,15d3dcbc2fc940acbdcc,2.0,1.8,1.3333333333333333,15.104166666666666,1.3333333333333333,1.4,2.111111111111111,15.791666666666666,-0.6875,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,1.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
6a2936d59ad12ae97c04,England,Premier League,1,2024-25,,2024-10-20 16:30:00,Liverpool,Chelsea,2.0,1.0,J Brooks,4.0,3.0,7.0,1.0,6.0,7.0,,,1.62,4.1,5.0,1.4,3.0,,,-1.0,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E0.csv,data/raw/football_data_e0_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,6a2936d59ad12ae97c04,3.0,2.4,2.5,15.166666666666666,2.3333333333333335,2.2,1.8,14.104166666666666,1.0625,1,0.0,1.0,2.0,1.0,1,0.0,1.0,2.0,1.0,1,0.0,1.0,2.0,1.0,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,3.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
33afc678c7e4d8a8163e,England,Premier League,1,2024-25,,2024-10-21 20:00:00,Nott'm Forest,Crystal Palace,1.0,0.0,T Robinson,2.0,3.0,5.0,6.0,6.0,12.0,,,2.3,3.5,3.0,2.1,1.73,,,-0.25,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E0.csv,data/raw/football_data_e0_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,33afc678c7e4d8a8163e,0.6666666666666666,1.2,1.3,15.25,0.3333333333333333,0.6,0.7,16.3125,-1.0625,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,1.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
104b59179c6e545381dc,England,League One,3,2024-25,,2024-10-22 19:45:00,Wigan,Mansfield,1.0,2.0,D Middleton,0.0,3.0,3.0,4.0,1.0,5.0,,,2.3,3.3,3.0,2.05,1.75,,,-0.25,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,data/raw/football_data_e2_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,104b59179c6e545381dc,1.3333333333333333,1.2,1.3,3.1979166666666665,2.0,2.4,2.0,3.1979166666666665,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,3.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
1b35bc0d7745df94c6a9,England,League Two,4,2024-25,,2024-10-22 19:45:00,Cheltenham,Bradford,1.0,1.0,J O'Connor,3.0,1.0,4.0,7.0,10.0,17.0,,,3.5,3.6,2.05,1.95,1.9,,,0.25,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E3.csv,data/raw/football_data_e3_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,1b35bc0d7745df94c6a9,1.0,1.2,1.0,3.1979166666666665,3.0,2.0,1.7,3.1979166666666665,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,2.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
21847f657140c91d1ebe,England,Championship,2,2024-25,,2024-10-22 19:45:00,Leeds,Watford,2.0,1.0,A Backhouse,2.0,1.0,3.0,10.0,4.0,14.0,,,1.33,5.0,9.5,1.62,2.3,,,-1.5,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,data/raw/football_data_e1_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,21847f657140c91d1ebe,1.6666666666666667,2.2,1.9,3.9895833333333335,1.0,1.2,1.6,3.3020833333333335,0.6875,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,3.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
238e7e3dfd34e11b4506,England,League One,3,2024-25,,2024-10-22 19:45:00,Burton,Wycombe,2.0,3.0,A Bannister,1.0,4.0,5.0,5.0,6.0,11.0,,,3.9,3.6,1.85,1.73,2.08,,,0.5,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,data/raw/football_data_e2_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,238e7e3dfd34e11b4506,0.0,0.0,0.4,3.1979166666666665,2.3333333333333335,2.6,2.0,3.3020833333333335,-0.10416666666666696,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,5.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
24437ae9e3df96ce088d,England,League Two,4,2024-25,,2024-10-22 19:45:00,Barrow,Notts County,1.0,1.0,A Kitchen,3.0,4.0,7.0,4.0,4.0,8.0,,,2.55,3.6,2.6,1.93,1.93,,,0.0,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E3.csv,data/raw/football_data_e3_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,24437ae9e3df96ce088d,1.0,0.6,1.6,3.3020833333333335,1.3333333333333333,1.6,2.0,3.1979166666666665,0.10416666666666696,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,2.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
258895cc4e5c94883997,England,League One,3,2024-25,,2024-10-22 19:45:00,Exeter,Reading,1.0,2.0,S Purkiss,1.0,1.0,2.0,8.0,5.0,13.0,,,2.25,3.4,3.1,1.83,2.03,,,-0.25,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,data/raw/football_data_e2_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,258895cc4e5c94883997,3.0,2.6,1.9,4.989583333333333,2.0,1.8,1.6,3.3020833333333335,1.6874999999999996,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,3.0,1.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
327ced85f21ebced9eb4,England,League Two,4,2024-25,,2024-10-22 19:45:00,Fleetwood Town,Crewe,0.0,1.0,S Stockbridge,0.0,2.0,2.0,8.0,5.0,13.0,,,1.85,3.6,4.0,1.98,1.88,,,-0.5,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E3.csv,data/raw/football_data_e3_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,327ced85f21ebced9eb4,1.3333333333333333,1.6,1.6,3.1979166666666665,1.6666666666666667,1.6,1.8,3.1979166666666665,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,1.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
3a410b18e36387fee8f2,England,League Two,4,2024-25,,2024-10-22 19:45:00,Gillingham,Newport County,0.0,2.0,F Hallam,2.0,2.0,4.0,9.0,0.0,9.0,,,1.7,3.6,5.25,1.93,1.93,,,-0.75,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E3.csv,data/raw/football_data_e3_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,3a410b18e36387fee8f2,0.0,0.6,1.3,3.1979166666666665,0.0,1.2,1.2,3.9895833333333335,-0.791666666666667,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,2.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
3b1e423d3b8339999fb1,England,League One,3,2024-25,,2024-10-22 19:45:00,Birmingham,Bolton,2.0,0.0,S Martin,1.0,4.0,5.0,6.0,1.0,7.0,,,1.8,3.7,4.2,1.73,2.08,,,-0.75,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,data/raw/football_data_e2_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,3b1e423d3b8339999fb1,2.0,2.4,2.5,3.1979166666666665,2.3333333333333335,2.6,1.7,3.1979166666666665,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,2.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
43b4c823cc2bd77893f8,England,League One,3,2024-25,,2024-10-22 19:45:00,Leyton Orient,Rotherham,1.0,0.0,A Chilowicz,2.0,1.0,3.0,3.0,8.0,11.0,,,2.35,3.2,3.0,2.05,1.8,,,-0.25,Bet365,,,,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E2.csv,data/raw/football_data_e2_2425.csv,NON_PIT,HISTORICAL_REAL_NON_PIT,MEN,43b4c823cc2bd77893f8,0.0,0.4,0.8,3.1979166666666665,1.3333333333333333,1.6,1.3,3.1979166666666665,0.0,0,,,,,0,,,,,0,,,,,UNKNOWN,,stage_only; mathematical_table_state_not_available,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1.0,1.0,0.0,UNKNOWN,UNKNOWN,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NON_PIT
