match_id,home_opponent_strength,away_opponent_strength,home_team_strength,away_team_strength
global-fb6fa76785480ca2e5c11d0a,2.0,1.9000000000000001,1.9000000000000001,2.0
global-b1b607d79e5b79cacff1fe3e,0.0,0.7000000000000001,0.7000000000000001,0.0
global-520f385a44aa976a5f91a8d2,1.9500000000000002,-0.0625,-0.0625,1.9500000000000002
73ecc1f8d71215c41215fabc,,1.625,1.625,
8642078bd90c905de9427352,3.875,1.0,1.0,3.875
ab29d49c7db53168e7cc83e1,,1.0,1.0,
29d61699bdeb2ad9454914ac,2.75,2.125,2.125,2.75
4dfc7ebf0b0328ffb4c41629,,0.75,0.75,
6a3d8158b5a832f11f06ee2f,,2.125,2.125,
8c6c6b325027485028a2b13e,3.375,1.625,1.625,3.375
d7a419758605f9f0d20c6211,,1.5625,1.5625,
de10376fab2a8dd65332426b,1.4375,2.375,2.375,1.4375
f6a3ece70186d863e2b28798,3.25,2.125,2.125,3.25
9a76c660d87c0f5ef87fc688,3.625,1.625,1.625,3.625
a6e311166031fde33303d3ed,,1.0,1.0,
b91b20a2264428b651742a2d,,1.5,1.5,
c0f8151ee53b022819fc1d3f,,3.25,3.25,
e6e830e0c2ca17471016c98b,,1.75,1.75,
f10ef7ea5764f1958b7a7155,3.625,3.375,3.375,3.625
global-dece312477f2ddc09165b560,1.625,1.5833333333333335,1.5833333333333335,1.625
global-a7cbceaf8bcb1e4bee68c5e0,1.6,-0.08333333333333334,-0.08333333333333334,1.6
global-66176cfbfd0120f4e4fd2160,1.6666666666666667,-0.09999999999999998,-0.09999999999999998,1.6666666666666667
global-45812beab87e3e89a85769f0,1.5,2.208333333333333,2.208333333333333,1.5
global-4f4e17c6edf1ca3b54bcccc4,1.7083333333333335,2.75,2.75,1.7083333333333335
global-0ae11eb2e6597e00c6122aee,2.375,1.25,1.25,2.375
global-fecd866f29809da340811cf5,1.5416666666666667,1.25,1.25,1.5416666666666667
global-8cac8e7eb3c5616f7bb4451b,0.75,2.1666666666666665,2.1666666666666665,0.75
global-c32e8375afbe8c40c3ad9112,0.16666666666666669,-0.20833333333333334,-0.20833333333333334,0.16666666666666669
global-26639ddc7467ffb1b153ae34,2.2083333333333335,1.7916666666666667,1.7916666666666667,2.2083333333333335
03d97390ba672f465f7d58ca,1.0,1.0,1.0,1.0
8ee3ced45e997fbfdde2ee9a,2.1666666666666665,-0.25,-0.25,2.1666666666666665
a9ad5c41993ea06ddfaefc41,1.0,2.916666666666667,2.916666666666667,1.0
678c7e6314fda8b66d5b8320,0.8125,1.0,1.0,0.8125
a4e7ed2f97a03d3514ac85eb,1.9000000000000001,-0.25,-0.25,1.9000000000000001
aa28a39b6445c8bd41d63370,1.3333333333333333,2.875,2.875,1.3333333333333333
b24d9edcf8846a17eb25e419,2.5,-0.25,-0.25,2.5
d5abad38883f2718048ed3df,2.5833333333333335,2.0,2.0,2.5833333333333335
e792024f6968a4aa0a729095,1.0,3.3333333333333335,3.3333333333333335,1.0
fd626f12b90b38b7124e792a,1.9166666666666667,1.3499999999999999,1.3499999999999999,1.9166666666666667
187aa0b961ae9377e4e61498,2.0833333333333335,-0.25,-0.25,2.0833333333333335
3cc564556b4bdbb63d4dea98,2.5,1.0,1.0,2.5
655dd8d8ef9e8eba494e0ed4,3.3333333333333335,2.3333333333333335,2.3333333333333335,3.3333333333333335
89d4bdd1222c93024c6a81a7,1.0833333333333333,3.25,3.25,1.0833333333333333
cd2d80051062c5c6c52911ec,1.0,3.5,3.5,1.0
fb4a2bdf1973712447faa229,1.5499999999999998,-0.75,-0.75,1.5499999999999998
global-675223ac8f517228e6ac585d,-0.20833333333333334,0.6071428571428572,0.6071428571428572,-0.20833333333333334
global-015163102fe8a0cf41876d50,1.5357142857142856,1.9285714285714286,1.9285714285714286,1.5357142857142856
global-864b17f406e12b2698b5b403,1.0,2.0,2.0,1.0
global-856d2e0f005609cc0ffca473,1.4285714285714286,1.3214285714285714,1.3214285714285714,1.4285714285714286
global-527aaf463c47934c1cfc44a2,-0.10714285714285715,1.9642857142857142,1.9642857142857142,-0.10714285714285715
global-7b3209a2738817c98bc1dc2e,0.3214285714285714,1.25,1.25,0.3214285714285714
global-86fa9db8ecf3ddd06b8b9081,2.3214285714285716,0.0714285714285714,0.0714285714285714,2.3214285714285716
global-6c4fd1b7b810a6b55d56f864,1.8571428571428572,2.4285714285714284,2.4285714285714284,1.8571428571428572
global-5d6473d2554142cd8406efd5,2.357142857142857,1.875,1.875,2.357142857142857
global-fd8105d0556ac0aefb950b40,2.25,1.7857142857142856,1.7857142857142856,2.25
global-a923372eb18e3610bda8dbb0,2.1875,1.28125,1.28125,2.1875
global-dee0c035aca9d4ff57f89841,0.65625,2.4642857142857144,2.4642857142857144,0.65625
global-c1958398cf9c0449b8165a9f,1.75,2.4375,2.4375,1.75
global-c8abc5491c246f35278ff1e9,0.03125,1.3571428571428572,1.3571428571428572,0.03125
global-b20f3208c4ec3ee7bcce0310,1.6875,0.25,0.25,1.6875
global-539e3bec37cdf1fba5693316,1.5,-0.1875,-0.1875,1.5
global-f7b6b0108394fe41b0e489c0,1.46875,1.15625,1.15625,1.46875
global-3a76279fbcdc5a0cf2a479cb,2.53125,2.1875,2.1875,2.53125
global-a6e70ddeada4955ca0672c20,1.625,-0.035714285714285754,-0.035714285714285754,1.625
global-d83fe6475157b83c21ff1aa3,2.125,1.59375,1.59375,2.125
1ddef24fe247b7778784e2f6,2.75,2.7083333333333335,2.7083333333333335,2.75
286fd317399181d2eabff1b9,2.4375,1.75,1.75,2.4375
54a8b23b3459d10d533b80b7,3.3125,0.85,0.85,3.3125
571e034673b0b3ed22650511,1.5625,2.75,2.75,1.5625
6e83b1c972d1dfe661806f1f,2.416666666666667,2.1666666666666665,2.1666666666666665,2.416666666666667
06be5a1d57093dfd517dd50e,1.7916666666666667,1.0416666666666667,1.0416666666666667,1.7916666666666667
170d806e27a295016f7b47db,1.8125,2.1875,2.1875,1.8125
3605359abf5b3aada5f968b8,1.5625,1.875,1.875,1.5625
749b75fe3ab542efd85c3f2a,1.5416666666666667,1.75,1.75,1.5416666666666667
b840bf310eaa16746e53b85b,2.75,2.25,2.25,2.75
d35c554e1e75ef09dc375c2a,2.916666666666667,1.125,1.125,2.916666666666667
73dd364eee95b4dce1a28e64,1.0,2.125,2.125,1.0
76aa328f22cac326bea5b98d,2.125,2.5,2.5,2.125
8b0aeea3dd9285588b38152a,2.125,1.7083333333333335,1.7083333333333335,2.125
f640af81c4138626b32ae7d6,1.9583333333333333,2.4166666666666665,2.4166666666666665,1.9583333333333333
global-dc3e46f0f22f2d7cbac5c931,1.0833333333333335,1.4166666666666667,1.4166666666666667,1.0833333333333335
global-ea77cb6368d9682bf8ad15ab,2.361111111111111,0.9444444444444444,0.9444444444444444,2.361111111111111
global-3e2a2696ea99ed43d8801451,0.375,1.46875,1.46875,0.375
global-94e3bff8d54bc27fe919e724,1.138888888888889,1.861111111111111,1.861111111111111,1.138888888888889
global-f244d443e87d784d43bf7f3a,-0.19444444444444448,0.0,0.0,-0.19444444444444448
global-c0d314aca383d674a00d1eda,1.59375,2.0,2.0,1.59375
global-cb45145f200eac500a06228b,2.555555555555556,2.3333333333333335,2.3333333333333335,2.555555555555556
global-e5d075fda01f892abdbdac4b,1.527777777777778,1.4166666666666667,1.4166666666666667,1.527777777777778
global-b1ce26c7fbcac1639abcc561,0.19444444444444442,2.1666666666666665,2.1666666666666665,0.19444444444444442
global-612dd23971d2f202cc7dbf30,2.125,1.6944444444444444,1.6944444444444444,2.125
2ad3830307628800ef808e4e,1.6428571428571428,2.2777777777777777,2.2777777777777777,1.6428571428571428
5850613fc96d8bdd34d93401,1.2916666666666665,2.55,2.55,1.2916666666666665
898c03ebdc3dfff861f0e650,2.85,1.2,1.2,2.85
9c44b9bc2f3fee8c5caedce0,1.8214285714285714,2.5,2.5,1.8214285714285714
a08469fc4029dd3d375201e8,2.464285714285714,2.5,2.5,2.464285714285714
17164bac3dc74035d6e588a3,1.3928571428571428,1.4642857142857144,1.4642857142857144,1.3928571428571428
2dfa108818384c5f92ef637a,0.8928571428571429,2.975,2.975,0.8928571428571429
31ced6b04f7a3b161615ee9a,2.0625,1.4166666666666665,1.4166666666666665,2.0625
adc2ee54a9a38f75debaeb12,2.25,1.2857142857142858,1.2857142857142858,2.25
b2e9032cb9a2b571839571c5,1.6,2.2,2.2,1.6
dbe7df2111f8b21f05271b7b,2.0714285714285716,2.5,2.5,2.0714285714285716
fe664cc60894469b21ded94e,1.75,1.45,1.45,1.75
45129bcd4e139110555be6f8,2.5,0.75,0.75,2.5
4f17a22869e42d8394cb622a,2.25,1.9000000000000001,1.9000000000000001,2.25
89d040be3df52bde11564ce0,2.0,2.1785714285714284,2.1785714285714284,2.0
d96e92b09325985eea7e1989,1.4285714285714286,2.5,2.5,1.4285714285714286
global-532c19ab04aff44bf68358e8,1.6500000000000001,0.19444444444444448,0.19444444444444448,1.6500000000000001
global-3b401fb9a1e398eb0a55657c,0.49999999999999994,1.777777777777778,1.777777777777778,0.49999999999999994
global-ff0cc6b25e302880f7066f95,1.7777777777777777,1.8499999999999999,1.8499999999999999,1.7777777777777777
global-9b06b6c71b55c03360236459,1.3499999999999999,2.1999999999999997,2.1999999999999997,1.3499999999999999
global-62f27673cdd81f3136550180,1.225,0.32499999999999996,0.32499999999999996,1.225
global-c4d0c514a33332a9cd07e202,1.925,-0.19999999999999998,-0.19999999999999998,1.925
global-4308aeb11c7847223a339d2e,1.25,2.4,2.4,1.25
global-b86c08f33555fd81b645bb33,1.7,2.225,2.225,1.7
global-e5ffe46fd8b9b7374166bf25,1.775,0.95,0.95,1.775
af27b2c6fae7b1057f14b774,3.090909090909091,1.65625,1.65625,3.090909090909091
b4aa4ac57d3b87692ccfc96d,1.8125,1.6785714285714286,1.6785714285714286,1.8125
02743162d8334b1a79e8a51f,2.392857142857143,2.5416666666666665,2.5416666666666665,2.392857142857143
22b0862ae791896727af0078,2.25,2.34375,2.34375,2.25
90745e83584eec22e2d8442a,1.96875,2.75,2.75,1.96875
ed7296332c26a3b856dac7a2,1.1785714285714286,2.1944444444444446,2.1944444444444446,1.1785714285714286
303ebccc1874c19153edc9d7,2.3125,2.375,2.375,2.3125
3bb9c80d0b6df19d0f796f5a,2.375,1.625,1.625,2.375
global-6ea78ce1841319c04e309ed6,1.6363636363636362,1.1818181818181819,1.1818181818181819,1.6363636363636362
global-f8ff49bb1a7eb254ea011a1c,1.8611111111111112,1.4545454545454546,1.4545454545454546,1.8611111111111112
global-d31c909f40eddd54406b7e67,0.20454545454545453,1.325,1.325,0.20454545454545453
global-c79422670e21ac7e3a3c678a,1.95,1.95,1.95,1.95
global-5bcdd58925421e7325005c69,2.3181818181818183,1.5909090909090908,1.5909090909090908,2.3181818181818183
global-102275fd53f9a3683484b800,-0.20454545454545456,1.909090909090909,1.909090909090909,-0.20454545454545456
global-2937d9f0825856a1cf8cae35,2.5,1.4772727272727273,1.4772727272727273,2.5
global-170041e26aee0197cccf4ea5,2.3863636363636362,0.40909090909090906,0.40909090909090906,2.3863636363636362
global-bd145ec763f0ae448495b483,0.8409090909090908,2.0454545454545454,2.0454545454545454,0.8409090909090908
global-bef0e548f6c758beca38fbb1,0.27499999999999997,1.090909090909091,1.090909090909091,0.27499999999999997
47a67af334185df46f4b1bc0,1.5833333333333333,2.9166666666666665,2.9166666666666665,1.5833333333333333
d41509ab35709425a5ba0223,1.4375,2.1,2.1,1.4375
global-2be5e1a02fca1d10941158b7,2.1041666666666665,1.3125,1.3125,2.1041666666666665
global-0e992cade85d94aa162fdaee,0.16666666666666669,1.8636363636363638,1.8636363636363638,0.16666666666666669
23840ad8d5ae2d93a44bd544,1.95,2.28125,2.28125,1.95
32df8d0b5b5a2f7ee6707049,2.1944444444444446,2.1458333333333335,2.1458333333333335,2.1944444444444446
9c2b21575231b8c3222ea518,2.142857142857143,2.5,2.5,2.142857142857143
d565e8edf8de42cf6eebda52,2.15,2.111111111111111,2.111111111111111,2.15
global-0aae7375517c9729c0785eb6,2.0625,0.9791666666666666,0.9791666666666666,2.0625
global-9367299f5f4e11446d69a902,1.5,1.0625,1.0625,1.5
global-f5c62db2f756267b304edfce,1.7291666666666667,2.1875,2.1875,1.7291666666666667
global-312657e905efaff74fd53e6c,2.375,2.2708333333333335,2.2708333333333335,2.375
global-9554e685ce16e0a1c57ec395,0.7083333333333334,0.45833333333333326,0.45833333333333326,0.7083333333333334
global-aec2f49f4f54bca16780ae38,1.4375,1.7708333333333335,1.7708333333333335,1.4375
6f5d8b9c885ce6a9c05f7849,1.5555555555555556,2.1785714285714284,2.1785714285714284,1.5555555555555556
b9d553ff49085fd27459e239,2.477272727272727,2.0,2.0,2.477272727272727
global-1f315d5042f79eafe9c002be,0.5454545454545455,2.0,2.0,0.5454545454545455
global-37c9bffd1acf31b59a172422,1.8636363636363635,-0.25,-0.25,1.8636363636363635
global-f719faa1dc2c570d321e6f84,2.3461538461538463,1.4038461538461537,1.4038461538461537,2.3461538461538463
global-e33715b5b274db0784247b86,1.7916666666666667,1.9807692307692308,1.9807692307692308,1.7916666666666667
global-9ad59b634a7a7bec7f615b10,0.9807692307692307,1.8653846153846154,1.8653846153846154,0.9807692307692307
global-c204ad22f02396c99b76a792,0.5,1.3125,1.3125,0.5
global-0f180a1a474ba29b476c1f36,-0.25,0.7307692307692307,0.7307692307692307,-0.25
global-42cf9352759e8f1001e215b7,1.9807692307692308,2.1730769230769234,2.1730769230769234,1.9807692307692308
global-a95363a627dee22ed4a5af07,1.2692307692307692,1.9791666666666667,1.9791666666666667,1.2692307692307692
global-83b14881852c8505a3c955d7,1.9090909090909092,0.23076923076923073,0.23076923076923073,1.9090909090909092
