match_id,country,competition,season,market,selection_home,selection_draw,selection_away,bookmaker,snapshot_type,odds_timestamp,pit_status,evidence_class,source,source_url,over,under
6f999f703ce6d32251e4,England,Championship,2024-25,1X2,1.91,3.4,4.2,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
6f999f703ce6d32251e4,England,Championship,2024-25,1X2,1.75,3.6,4.5,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
6f999f703ce6d32251e4,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.98,1.88
6f999f703ce6d32251e4,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.83,2.03
6f999f703ce6d32251e4,England,Championship,2024-25,1X2,1.92,3.58,3.97,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
6f999f703ce6d32251e4,England,Championship,2024-25,1X2,1.82,3.69,4.29,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
21847f657140c91d1ebe,England,Championship,2024-25,1X2,1.33,5.0,9.5,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
21847f657140c91d1ebe,England,Championship,2024-25,1X2,1.33,5.0,9.5,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
21847f657140c91d1ebe,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.62,2.3
21847f657140c91d1ebe,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.57,2.38
21847f657140c91d1ebe,England,Championship,2024-25,1X2,1.33,5.29,8.97,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
21847f657140c91d1ebe,England,Championship,2024-25,1X2,1.32,5.38,9.3,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
be54c13a6beefa61d1a3,England,Championship,2024-25,1X2,2.55,3.25,2.75,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
be54c13a6beefa61d1a3,England,Championship,2024-25,1X2,2.6,3.3,2.7,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
be54c13a6beefa61d1a3,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,2.1,1.73
be54c13a6beefa61d1a3,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,2.1,1.73
be54c13a6beefa61d1a3,England,Championship,2024-25,1X2,2.58,3.25,2.8,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
be54c13a6beefa61d1a3,England,Championship,2024-25,1X2,2.61,3.29,2.74,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
8531bc12dc09a6015835,England,Championship,2024-25,1X2,2.7,3.25,2.7,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
8531bc12dc09a6015835,England,Championship,2024-25,1X2,2.8,3.25,2.55,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
8531bc12dc09a6015835,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,2.05,1.8
8531bc12dc09a6015835,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,2.1,1.73
8531bc12dc09a6015835,England,Championship,2024-25,1X2,2.68,3.26,2.69,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
8531bc12dc09a6015835,England,Championship,2024-25,1X2,2.84,3.25,2.55,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
a03fcefabdf73c7ad0dc,England,Championship,2024-25,1X2,2.1,3.4,3.4,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
a03fcefabdf73c7ad0dc,England,Championship,2024-25,1X2,2.0,3.4,3.7,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
a03fcefabdf73c7ad0dc,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,2.03,1.83
a03fcefabdf73c7ad0dc,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,2.0,1.8
a03fcefabdf73c7ad0dc,England,Championship,2024-25,1X2,2.16,3.38,3.41,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
a03fcefabdf73c7ad0dc,England,Championship,2024-25,1X2,2.05,3.4,3.69,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
fdc6d22b165f1aa70e62,England,Championship,2024-25,1X2,2.38,3.4,2.9,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
fdc6d22b165f1aa70e62,England,Championship,2024-25,1X2,2.2,3.5,3.1,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
fdc6d22b165f1aa70e62,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.98,1.88
fdc6d22b165f1aa70e62,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.93,1.93
fdc6d22b165f1aa70e62,England,Championship,2024-25,1X2,2.41,3.35,2.94,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
fdc6d22b165f1aa70e62,England,Championship,2024-25,1X2,2.31,3.43,3.05,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
a4e5c3aaa969910e057e,England,Championship,2024-25,1X2,2.9,3.4,2.38,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
a4e5c3aaa969910e057e,England,Championship,2024-25,1X2,2.88,3.3,2.45,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
a4e5c3aaa969910e057e,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.85,2.0
a4e5c3aaa969910e057e,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.9,1.95
a4e5c3aaa969910e057e,England,Championship,2024-25,1X2,2.93,3.38,2.41,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
a4e5c3aaa969910e057e,England,Championship,2024-25,1X2,2.88,3.34,2.46,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
b803e68b853146528c9a,England,Championship,2024-25,1X2,2.7,3.4,2.5,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
b803e68b853146528c9a,England,Championship,2024-25,1X2,2.6,3.3,2.6,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
b803e68b853146528c9a,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,2.1,1.73
b803e68b853146528c9a,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,2.1,1.73
b803e68b853146528c9a,England,Championship,2024-25,1X2,2.79,3.27,2.57,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
b803e68b853146528c9a,England,Championship,2024-25,1X2,2.66,3.24,2.7,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
397811a09422c69c586c,England,Championship,2024-25,1X2,2.63,3.5,2.55,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
397811a09422c69c586c,England,Championship,2024-25,1X2,3.0,3.3,2.35,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
397811a09422c69c586c,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,2.1,1.73
397811a09422c69c586c,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,2.0,1.8
397811a09422c69c586c,England,Championship,2024-25,1X2,2.74,3.29,2.6,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
397811a09422c69c586c,England,Championship,2024-25,1X2,3.0,3.3,2.39,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
e63691a6c0f86daf8a6e,England,Championship,2024-25,1X2,2.55,3.3,2.75,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
e63691a6c0f86daf8a6e,England,Championship,2024-25,1X2,2.5,3.2,2.88,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
e63691a6c0f86daf8a6e,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.98,1.88
e63691a6c0f86daf8a6e,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,2.0,1.8
e63691a6c0f86daf8a6e,England,Championship,2024-25,1X2,2.57,3.33,2.73,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
e63691a6c0f86daf8a6e,England,Championship,2024-25,1X2,2.55,3.29,2.79,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
b2b4fa688e72f09f7918,England,Championship,2024-25,1X2,1.57,4.1,5.25,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
b2b4fa688e72f09f7918,England,Championship,2024-25,1X2,1.57,4.2,5.25,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
b2b4fa688e72f09f7918,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.8,2.0
b2b4fa688e72f09f7918,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.8,2.0
b2b4fa688e72f09f7918,England,Championship,2024-25,1X2,1.62,4.04,5.28,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
b2b4fa688e72f09f7918,England,Championship,2024-25,1X2,1.59,4.13,5.5,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
f0e67dd649746e78ced9,England,Championship,2024-25,1X2,2.0,3.6,3.4,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
f0e67dd649746e78ced9,England,Championship,2024-25,1X2,1.87,3.6,3.75,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
f0e67dd649746e78ced9,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.95,1.9
f0e67dd649746e78ced9,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.88,1.98
f0e67dd649746e78ced9,England,Championship,2024-25,1X2,2.06,3.56,3.48,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
f0e67dd649746e78ced9,England,Championship,2024-25,1X2,1.93,3.67,3.82,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
77e143dbdaea1423a756,England,Championship,2024-25,1X2,3.4,3.4,2.1,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
77e143dbdaea1423a756,England,Championship,2024-25,1X2,3.7,3.5,1.95,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
77e143dbdaea1423a756,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,2.0,1.85
77e143dbdaea1423a756,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.98,1.88
77e143dbdaea1423a756,England,Championship,2024-25,1X2,3.4,3.41,2.15,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
77e143dbdaea1423a756,England,Championship,2024-25,1X2,3.68,3.45,2.03,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
5658c2fec06b72ce3ee5,England,Championship,2024-25,1X2,4.1,3.6,1.82,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
5658c2fec06b72ce3ee5,England,Championship,2024-25,1X2,3.9,3.5,1.9,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
5658c2fec06b72ce3ee5,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.93,1.93
5658c2fec06b72ce3ee5,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.93,1.93
5658c2fec06b72ce3ee5,England,Championship,2024-25,1X2,4.04,3.63,1.88,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
5658c2fec06b72ce3ee5,England,Championship,2024-25,1X2,4.08,3.56,1.9,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
8f8d97972592e52aaa34,England,Championship,2024-25,1X2,2.2,3.4,3.2,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
8f8d97972592e52aaa34,England,Championship,2024-25,1X2,2.25,3.4,3.1,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
8f8d97972592e52aaa34,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.83,2.03
8f8d97972592e52aaa34,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.73,2.1
8f8d97972592e52aaa34,England,Championship,2024-25,1X2,2.22,3.47,3.19,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
8f8d97972592e52aaa34,England,Championship,2024-25,1X2,2.29,3.48,3.05,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
83511f41c14d1d5fe9f3,England,Championship,2024-25,1X2,2.4,3.4,2.8,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
83511f41c14d1d5fe9f3,England,Championship,2024-25,1X2,2.4,3.4,2.9,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
83511f41c14d1d5fe9f3,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.85,2.0
83511f41c14d1d5fe9f3,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.95,1.9
83511f41c14d1d5fe9f3,England,Championship,2024-25,1X2,2.47,3.41,2.81,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
83511f41c14d1d5fe9f3,England,Championship,2024-25,1X2,2.39,3.34,3.0,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
78f0430f536cc145cd96,England,Championship,2024-25,1X2,1.65,3.6,5.5,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
78f0430f536cc145cd96,England,Championship,2024-25,1X2,1.67,3.5,5.5,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
78f0430f536cc145cd96,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,2.1,1.73
78f0430f536cc145cd96,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,2.2,1.67
78f0430f536cc145cd96,England,Championship,2024-25,1X2,1.69,3.72,5.13,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
78f0430f536cc145cd96,England,Championship,2024-25,1X2,1.72,3.55,5.3,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
66a6f80bb78730bdf347,England,Championship,2024-25,1X2,2.3,3.3,3.1,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
66a6f80bb78730bdf347,England,Championship,2024-25,1X2,2.2,3.3,3.25,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
66a6f80bb78730bdf347,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.9,1.95
66a6f80bb78730bdf347,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.85,2.0
66a6f80bb78730bdf347,England,Championship,2024-25,1X2,2.34,3.42,3.01,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
66a6f80bb78730bdf347,England,Championship,2024-25,1X2,2.22,3.41,3.24,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
6012b7f4826a5027ef50,England,Championship,2024-25,1X2,2.7,3.4,2.5,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
6012b7f4826a5027ef50,England,Championship,2024-25,1X2,3.0,3.3,2.3,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
6012b7f4826a5027ef50,England,Championship,2024-25,O/U 2.5,,,,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,1.93,1.93
6012b7f4826a5027ef50,England,Championship,2024-25,O/U 2.5,,,,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,2.0,1.8
6012b7f4826a5027ef50,England,Championship,2024-25,1X2,2.7,3.42,2.54,Average,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
6012b7f4826a5027ef50,England,Championship,2024-25,1X2,3.05,3.31,2.37,Average,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
82f4bef207fca44aaf32,England,Championship,2024-25,1X2,1.75,3.6,4.75,Bet365,OPENING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
82f4bef207fca44aaf32,England,Championship,2024-25,1X2,1.7,3.6,5.0,Bet365,CLOSING,,NON_PIT,HISTORICAL_REAL_NON_PIT,Football-Data.co.uk,https://www.football-data.co.uk/mmz4281/2425/E1.csv,,
